text,category,category_id,thumb_cmc_pitch,thumb_cmc_yaw,index_mcp_pitch,middle_mcp_pitch,pinky_mcp_pitch,ring_mcp_pitch
让四根手指尖端贴近掌根，拇指外展成半握的姿势。,Gesture_Fist,1,51,172,0,0,0,0
目标动作是把四指指尖压在掌心边缘，拇指向外侧展开，呈半握状态。,Gesture_Fist,1,51,172,0,0,0,0
将拇指侧展，大拇指与掌心之间形成半握的闭合感，其余四指指尖轻贴掌根。,Gesture_Fist,1,51,172,0,0,0,0
让四指指尖抵住掌根，拇指向外侧伸展，形成不完全闭合的握持。,Gesture_Fist,1,51,172,0,0,0,0
把拇指向外扩展，其余四指的指尖抵在掌根，呈现半握的手势。,Gesture_Fist,1,51,172,0,0,0,0
指尖依次贴近掌心边缘，拇指向外侧张开，整体呈半握拳的姿态。,Gesture_Fist,1,51,172,0,0,0,0
把拇指往外侧伸展，其它四指的尖端贴合在掌根处，构成半握的姿势。,Gesture_Fist,1,51,172,0,0,0,0
模拟紧紧抓住一根竖直的绳子。,Power_Cylinder,4,21,234,0,0,0,0
目标是抓紧一根竖直绳子，确保绳子不滑落且被牢固固定。,Power_Cylinder,4,21,234,0,0,0,0
用拇指和指尖紧紧夹住绳子，确保绳子在竖直方向上不晃动。,Power_Cylinder,4,21,234,0,0,0,0
用手指弯曲的方式对绳子进行夹持，保持绳子垂直且被牢固握住。,Power_Cylinder,4,21,234,0,0,0,0
让拇指、食指和中指形成夹握点，十指紧扣绳子，保持竖直状态。,Power_Cylinder,4,21,234,0,0,0,0
把绳子稳稳握住，确保绳身没有滑出掌心的趋势。,Power_Cylinder,4,21,234,0,0,0,0
用所有指头紧紧包裹绳子，使之在竖直方向保持不动并且不易滑落。,Power_Cylinder,4,21,234,0,0,0,0
让手指逐步收紧，直到绳子被平稳地夹住且不被拉动。,Power_Cylinder,4,21,234,0,0,0,0
拇指与其他四指形成牢固的夹持，确保竖直绳子被稳稳抓牢。,Power_Cylinder,4,21,234,0,0,0,0
用指关节靠拢，绳子被紧紧挤压在掌心，竖向受力区域保持稳定。,Power_Cylinder,4,21,234,0,0,0,0
保持拇指与指尖形成的夹持点，将绳子牢牢控制在垂直方向上，防止滑动。,Power_Cylinder,4,21,234,0,0,0,0
张开手掌，手指微微弯曲，模拟拍篮球前的手势。,Power_Sphere,12,217,229,250,250,250,250
目标对象是手部动作，完全张开手掌并保持适度紧凑的指尖姿态以准备抓取。,Power_Sphere,12,217,229,250,250,250,250
将拇指、食指、中指、无名指和小指都微微弯曲，形成一个自然的抓取准备姿势，但不要指关节过度弯曲。,Power_Sphere,12,217,229,250,250,250,250
把手掌张开但指尖微缩成轻轻拢拢的状态，像在等待对方球来临的姿态。,Power_Sphere,12,217,229,250,250,250,250
拇指略微内收，其他四指微微屈曲，保持手掌张开但指尖不直立，仿佛随时准备接球。,Power_Sphere,12,217,229,250,250,250,250
让手掌扩展成开阔的掌面，同时五指保持轻微弯曲，以迎接篮球前拍的预备动作。,Power_Sphere,12,217,229,250,250,250,250
五指接近直立但仍轻微弯曲，手掌呈展开状态，像准备用力传球的前置姿态。,Power_Sphere,12,217,229,250,250,250,250
五指微微弯曲，掌心向上张开，保持一个准备接触球的姿势。,Power_Sphere,12,217,229,250,250,250,250
手指自然弯曲，掌心张开呈扇形，模拟正要接触篮球前的缓冲姿势。,Power_Sphere,12,217,229,250,250,250,250
把手张开成平展的掌面，指尖略微弯曲，像是在做一个即将拍球的准备动作。,Power_Sphere,12,217,229,250,250,250,250
让手掌保持完全张开基调，但每根手指都带有轻微的弯曲，呈现出自然的拍球前姿势。,Power_Sphere,12,217,229,250,250,250,250
模拟用拇指和食指握着一把刷子准备刷墙的姿势。,Precision_Lateral,11,71,201,80,250,250,250
只需要完成握住工具的准备动作，让刷子处于可用状态即可。,Precision_Lateral,11,71,201,80,250,250,250
将大拇指和食指以稳固的抓握扭转成对刷子的支撑姿态，其他指不参与力的弯曲。,Precision_Lateral,11,71,201,80,250,250,250
用拇指和食指夹紧刷柄，保持指节略微弯曲，腕部保持自然位置。,Precision_Lateral,11,71,201,80,250,250,250
把拇指和食指收紧刷柄，其余手指保持放松，准备施力刷墙。,Precision_Lateral,11,71,201,80,250,250,250
拇指与食指对夹，刷柄贴附掌心，手腕微微外展，像要推动刷子前进。,Precision_Lateral,11,71,201,80,250,250,250
以拇指和食指为主握紧工具，手掌形成稳固的支点，刷子可用于墙面清洁。,Precision_Lateral,11,71,201,80,250,250,250
将拇指与食指对握，托起并稳定刷柄，其他指尖稍微张开以增加支撑。,Precision_Lateral,11,71,201,80,250,250,250
用拇指和食指夹紧刷柄，手掌保持平面，准备向前推出刷子。,Precision_Lateral,11,71,201,80,250,250,250
以拇指和食指为核心的握持姿态，刷头略微抬起，确保刷毛能触及墙面。,Precision_Lateral,11,71,201,80,250,250,250
拇指与食指保持紧扣，刷柄在掌心稳稳托住，手腕保持中性姿态以便推进刷墙。,Precision_Lateral,11,71,201,80,250,250,250
用力攥紧一块海绵，所有手指弯曲到底。,Power_Cylinder,4,211,255,0,0,0,0
目标是紧紧抓住海绵，确保海绵被牢牢夹持，指尖处于稳定受力状态。,Power_Cylinder,4,211,255,0,0,0,0
将拇指、食指、中指、无名指和小指全部蜷曲至最内侧，让海绵被牢固包裹。,Power_Cylinder,4,211,255,0,0,0,0
把手握紧海绵，五指全部弯到尽头，保持力量传导到海绵表面。,Power_Cylinder,4,211,255,0,0,0,0
像要捏碎海绵一样，指尖全部弯曲到底，卡紧物体。,Power_Cylinder,4,211,255,0,0,0,0
用力握住海绵，所有手指按顺序弯曲至最大角度，形成稳定夹持。,Power_Cylinder,4,211,255,0,0,0,0
用力收拢五指，海绵被指关节完全覆盖并受力均匀。,Power_Cylinder,4,211,255,0,0,0,0
把海绵捏紧，五指从根到尖全部弯到尽头，指背紧贴掌心。,Power_Cylinder,4,211,255,0,0,0,0
以海绵为抓握目标，手指全部弯曲到底并用力压实。,Power_Cylinder,4,211,255,0,0,0,0
五指合拢，拇指与其他指尖同时向内弯曲，直至触及掌根，以实现牢固抓握。,Power_Cylinder,4,211,255,0,0,0,0
紧握海绵，手指按从大到小依次弯曲到底，确保海绵受力均匀且不滑出。,Power_Cylinder,4,211,255,0,0,0,0
手掌扁平张开，大拇指紧贴侧边，模拟准备和别人击掌。,Gesture_Social,5,17,255,255,255,255,255
目标是完成击掌动作，保持手掌扁平并张开，准备与对方击掌。,Gesture_Social,5,17,255,255,255,255,255
两手掌心朝向对方，掌面扁平张开，拇指靠在侧边，等待击掌时瞬间接触。,Gesture_Social,5,17,255,255,255,255,255
保持手掌扁平并张开，拇指紧贴侧边，准备迎接击掌的接触。,Gesture_Social,5,17,255,255,255,255,255
让手掌保持平整张开，拇指贴在指侧，像在准备和人握手的那一刻。,Gesture_Social,5,17,255,255,255,255,255
两只手掌扁平摊开，拇指紧贴边缘，模拟准备击掌的姿势。,Gesture_Social,5,17,255,255,255,255,255
张开手掌，拇指贴着侧边，像要和某人击掌前的状态。,Gesture_Social,5,17,255,255,255,255,255
手掌摊平并张开，拇指贴在掌侧边，随时准备与对方击掌。,Gesture_Social,5,17,255,255,255,255,255
保持扁平张开的掌心，拇指紧贴外侧，仿佛正要击掌。,Gesture_Social,5,17,255,255,255,255,255
让手掌张开成扁平状态，拇指紧挨侧面，等待击掌的瞬间。,Gesture_Social,5,17,255,255,255,255,255
手掌平展地张开，拇指贴在边缘，准备与对方进行击掌动作。,Gesture_Social,5,17,255,255,255,255,255
模拟手里正握着一部智能手机的样子。,Power_Cylinder,4,46,207,205,162,122,95
聚焦完成抓取手机的任务，将手机保持在可用的抓握状态。,Power_Cylinder,4,46,207,205,162,122,95
把食指、中指、无名指和小指微微弯曲成稳定的握持，拇指保持对手机的方向控制。,Power_Cylinder,4,46,207,205,162,122,95
用日常口语描述：就像要把手机稳稳抓住，别让它滑出去。,Power_Cylinder,4,46,207,205,162,122,95
像握着一部手机的姿势，拇指压在屏幕边缘，其余手指轻微贴合背部，形成稳定的抓取。,Power_Cylinder,4,46,207,205,162,122,95
把手指放松成自然握持，指尖包覆手机四周，拇指撑在屏幕一侧，准备操作。,Power_Cylinder,4,46,207,205,162,122,95
大拇指贴近屏幕，其他四指向掌心汇聚，形成像握手机的姿势，确保不松手。,Power_Cylinder,4,46,207,205,162,122,95
把手弯曲得像抱着一个物体，拇指在上方覆盖屏幕，其他指尖在背部贴合。,Power_Cylinder,4,46,207,205,162,122,95
手机被握在掌心，腕部保持自然，拇指可轻触屏幕以准备输入。,Power_Cylinder,4,46,207,205,162,122,95
就像随时要接电话一样，指尖紧贴手机周围，拇指在屏幕区域略作触控准备。,Power_Cylinder,4,46,207,205,162,122,95
把手机稳稳地握在手里，五指环抱，拇指可轻触屏幕以切换应用。,Power_Cylinder,4,46,207,205,162,122,95
拇指和食指大张开，其他手指托底，模拟拿着一个汉堡。,Power_Cylinder,4,109,115,218,229,213,188
将手指定住在抓物状态，保持拇指和食指张开，其它手指下压托住底部，像握住一个汉堡那样。,Power_Cylinder,4,109,115,218,229,213,188
目标是抓取一个汉堡，用拇指和食指张开来包裹上部，中指、无名指和小指稳稳托底即可。,Power_Cylinder,4,109,115,218,229,213,188
以完成拿取汉堡为目标，拇指和食指张开成弧形，其余三指轻轻贴托下方以支撑。,Power_Cylinder,4,109,115,218,229,213,188
保持拇指与食指张开形成夹持口，其他三指保持贴底支撑，仿佛在拿一个汉堡。,Power_Cylinder,4,109,115,218,229,213,188
"为了拿到汉堡，先让大拇指和食指分开成60度左右，另外三指向下承托。
",Power_Cylinder,4,109,115,218,229,213,188
拇指和食指伸展成夹持态，剩下的三根手指稍微贴在掌心底部，像在托着一个汉堡。,Power_Cylinder,4,109,115,218,229,213,188
以完成汉堡抓取为任务，让拇指和食指张开成对夹，其他三指向下抵住物体底部。,Power_Cylinder,4,109,115,218,229,213,188
让大拇指和食指呈张开状态，三根其它手指向下托住，像是在稳稳握住一个汉堡。,Power_Cylinder,4,109,115,218,229,213,188
聚焦抓取汉堡的目标，拇指和食指张开形成夹持，其他三指贴底以提供支撑。,Power_Cylinder,4,109,115,218,229,213,188
为拿汉堡而设的姿态：拇指与食指打开成夹持形态，其余三指贴在下方托住物件的底部。,Power_Cylinder,4,109,115,218,229,213,188
手指稍微分开并弯曲，模拟打字时悬停在键盘上的状态。,Extent_Half,3,73,255,190,190,190,190
将目标对准键盘区域，手指略微分开并保持弯曲，仿佛在悬停准备敲击。,Extent_Half,3,73,255,190,190,190,190
拇指和其它指尖保持自然分开，但指节仍微微弯曲，好像正在打字。,Extent_Half,3,73,255,190,190,190,190
指尖彼此有轻微距离，保持弯曲状态，就像在键盘上悬停准备输入。,Extent_Half,3,73,255,190,190,190,190
让手指略微分开，保持自然弯曲，仿佛正在键盘上移动但未落下。,Extent_Half,3,73,255,190,190,190,190
让每根手指保持轻微分离，同时维持轻微弯曲，处于打字时的悬停姿态。,Extent_Half,3,73,255,190,190,190,190
把手指以轻微分开的位置摆好，指关节微微弯曲，像在键盘上等待按下。,Extent_Half,3,73,255,190,190,190,190
指尖保持微微分离，关节轻微弯曲，模拟在键盘上悬停的状态。,Extent_Half,3,73,255,190,190,190,190
保持指尖略分开、指节微弯的姿态，仿佛正在打字前的准备阶段。,Extent_Half,3,73,255,190,190,190,190
手指略微分开，保持弯曲，呈现出在键盘上悬停的打字准备姿态。,Extent_Half,3,73,255,190,190,190,190
指甲面朝下，指尖轻微分离并略微弯曲，像是在键盘上游走但尚未落键。,Extent_Half,3,73,255,190,190,190,190
模拟反手抓着一个水杯的底部。,Power_Cylinder,4,1,255,111,114,110,88
将手反转，抓住水杯底部的位置完成抓取。,Power_Cylinder,4,1,255,111,114,110,88
以反手姿态把水杯的底部稳稳夹起，确保不滑落。,Power_Cylinder,4,1,255,111,114,110,88
反手动作下，以杯底为抓取点进行抓取。,Power_Cylinder,4,1,255,111,114,110,88
用反手攫取水杯底部，保持夹持直到任务结束。,Power_Cylinder,4,1,255,111,114,110,88
以反手抓取的方式定位杯底并牢牢握紧。,Power_Cylinder,4,1,255,111,114,110,88
通过反向手掌的抓取，确保杯底被稳定夹持。,Power_Cylinder,4,1,255,111,114,110,88
采用反手抓取，目标是杯底并实现稳固握持。,Power_Cylinder,4,1,255,111,114,110,88
用反手的姿势将水杯的底部横向挤压并提起。,Power_Cylinder,4,1,255,111,114,110,88
以反手抓取的角度，先找准杯底再完成握取。,Power_Cylinder,4,1,255,111,114,110,88
在反手姿态下对准杯底并完成稳固的夹持与提升。,Power_Cylinder,4,1,255,111,114,110,88
四根手指弯曲一半，大拇指侧展，准备拉开抽屉。,Power_Cylinder,4,146,197,0,0,0,0
目标是完成拉开抽屉的动作，请把状态调整为指尖向内，保持桌面物体清晰可取。,Power_Cylinder,4,146,197,0,0,0,0
将四根手指弯曲到一半，拇指稍微外展，准备握住抽屉把手并拉开。,Power_Cylinder,4,146,197,0,0,0,0
把四指弯曲到中等角度，拇指外展，目标是抓住抽屉并向外拉。,Power_Cylinder,4,146,197,0,0,0,0
让四指保持半屈曲，拇指侧展，准备对抽屉进行拉动以打开。,Power_Cylinder,4,146,197,0,0,0,0
手指保持半弯，拇指稍外张，目标是从侧面扳动抽屉把手。,Power_Cylinder,4,146,197,0,0,0,0
四指在中等角度弯曲，拇指向外展，准备对抽屉执行拉动动作。,Power_Cylinder,4,146,197,0,0,0,0
把四根手指弯曲到一半，拇指略向外张，目标是松动并拉开抽屉。,Power_Cylinder,4,146,197,0,0,0,0
四指半屈，拇指侧展，冲着抽屉把手做好抓取准备。,Power_Cylinder,4,146,197,0,0,0,0
让四指处于半弯状态，拇指向外扩展，准备拉开抽屉以获取内部物品。,Power_Cylinder,4,146,197,0,0,0,0
保持四指半弯，拇指外展，目标是稳稳握住并拉动抽屉开口。,Power_Cylinder,4,146,197,0,0,0,0
把手掌微微窝起来，模拟接住天上掉下来的水滴。,Power_Sphere,12,149,255,213,225,215,203
目标是接住天上掉下来的水滴，手掌微微弯曲成容纳的姿态。,Power_Sphere,12,149,255,213,225,215,203
让手掌轻微拢起，像在等待要滴下的一滴水，准备接住。,Power_Sphere,12,149,255,213,225,215,203
把手掌稍微向内收，形成一个小小的碗状，接住水滴的动作就位。,Power_Sphere,12,149,255,213,225,215,203
手心略微收拢成接水的形状，准备承接来自上方的水滴。,Power_Sphere,12,149,255,213,225,215,203
保持手掌轻微弯曲，像要捧起空气中的水滴一样的姿态。,Power_Sphere,12,149,255,213,225,215,203
将拇指与指尖轻轻合拢，形成一个容纳水滴的空间，手腕保持稳定。,Power_Sphere,12,149,255,213,225,215,203
用手掌的弧度模拟捧水的动作，指尖自然贴合，不强制伸直。,Power_Sphere,12,149,255,213,225,215,203
让五指略微聚合成一个柔和的托水形态，目标是接住从天而降的水滴。,Power_Sphere,12,149,255,213,225,215,203
手掌保持轻微内收的姿态，像要接住一滴即将落下的水分。,Power_Sphere,12,149,255,213,225,215,203
以轻盈的弯曲让手掌成为透明的接水托盘，准备捉住落下的水滴。,Power_Sphere,12,149,255,213,225,215,203
模拟握着一根很粗的麻绳的姿态。,Power_Cylinder,4,58,167,21,29,28,1
专注于完成握持动作，保持对牢固抓握的目标，而不描述具体物体。,Power_Cylinder,4,58,167,21,29,28,1
拧紧二指、拇指和中指，使指尖形成紧密的夹握以确保绳索不滑脱。,Power_Cylinder,4,58,167,21,29,28,1
用普通口语描述：像要抓紧一根粗绳，手指都紧绷，绳子不松也不让它滑。,Power_Cylinder,4,58,167,21,29,28,1
把手握紧，像要把一根粗绳稳稳地攥死死地，指间肌肉绷紧。,Power_Cylinder,4,58,167,21,29,28,1
握住粗绳的姿态就像把绳子捏成一个结实的抓握，没有松散。,Power_Cylinder,4,58,167,21,29,28,1
以拇指、食指和中指形成夹持，环指和小指保持轻微弯曲，确保绳索牢固。,Power_Cylinder,4,58,167,21,29,28,1
嘿，先把拇指和食指对齐形成夹持点，其余手指自然贴合以增强抓力。,Power_Cylinder,4,58,167,21,29,28,1
让手指像钳子一样弯曲，拇指对着绳子的一侧，其他指尖紧贴另一侧。,Power_Cylinder,4,58,167,21,29,28,1
就像在给绳子一个坚实的拥抱，指尖微微内收，掌心用力向内。,Power_Cylinder,4,58,167,21,29,28,1
描述略带环境感：在桌边握着粗绳，手指逐根按紧，绳索被牢牢握住，避免滑落。,Power_Cylinder,4,58,167,21,29,28,1
只把食指完全伸直，其余手指全部弯曲握住。,Single_Index,6,13,255,255,0,0,0
 Focus on goal: 仅让食指完全伸直，其它手指保持握拳状态，不涉及具体指节描述。,Single_Index,6,13,255,255,0,0,0
仅让食指伸直，其余三根手指保持弯曲并紧握物体。,Single_Index,6,13,255,255,0,0,0
把食指抬直到最大，其它手指仍然紧握成拳头的姿势。,Single_Index,6,13,255,255,0,0,0
让食指笔直伸出，其它手指保持握紧状态，保持稳固的抓取。,Single_Index,6,13,255,255,0,0,0
食指完全伸直，其余手指全部收拢成握拳姿态。,Single_Index,6,13,255,255,0,0,0
用食指的直线伸展作为抓取点，其余手指保持弯曲并紧扣。,Single_Index,6,13,255,255,0,0,0
专注让食指伸直，其他手指保持握紧的姿态以确保抓稳。,Single_Index,6,13,255,255,0,0,0
让食指直立伸出，其它手指维持卷曲并固定在握物姿势。,Single_Index,6,13,255,255,0,0,0
食指保持伸直，其余手指保持握拳以维持抓取力。,Single_Index,6,13,255,255,0,0,0
仅让食指伸直成线，其它手指继续紧握，保持稳定抓取。,Single_Index,6,13,255,255,0,0,0
只有小拇指单独弯曲到底，其他四根手指保持伸展。,Single_Ring,13,250,250,250,250,250,0
只让小拇指向内弯曲到底，其它四根手指保持伸直。,Single_Ring,13,250,250,250,250,250,0
将小拇指独自弯曲到最大弯曲度，其余四指保持笔直状态。,Single_Ring,13,250,250,250,250,250,0
让小拇指单独进入最小半径弯曲，其它手指全都保持伸展。,Single_Ring,13,250,250,250,250,250,0
小拇指单独折弯到底，其他四根手指保持拉直。,Single_Ring,13,250,250,250,250,250,0
只让小拇指完成完整的弯曲，副指不参与弯曲，保持伸展。,Single_Ring,13,250,250,250,250,250,0
把小拇指往内弯到尽头，其他四指保持完全伸直的姿态。,Single_Ring,13,250,250,250,250,250,0
小拇指独自进入最大弯曲点，其余四指保持直立状态。,Single_Ring,13,250,250,250,250,250,0
让小拇指单独折弯到底部，其它四根手指保持伸展不动。,Single_Ring,13,250,250,250,250,250,0
仅让小拇指进入全弯曲位置，其他手指保持伸直不变。,Single_Ring,13,250,250,250,250,250,0
只需小拇指弯曲到底，其他四指保持笔直如初态。,Single_Ring,13,250,250,250,250,250,0
仅仅把大拇指往掌心方向侧摆，不要做任何弯曲动作。,Single_Thumb,2,250,0,250,250,250,250
聚焦任务：让大拇指向掌心方向侧摆至指定角度，完成调整即可，不涉及其它手指的弯曲。,Single_Thumb,2,250,0,250,250,250,250
只需要把大拇指往掌心方向侧摆，保持其余手指完全伸直，不进行任何弯曲。,Single_Thumb,2,250,0,250,250,250,250
让大拇指向手掌中心方向偏移，尽量贴近掌心，其他手指保持原位不动。,Single_Thumb,2,250,0,250,250,250,250
将大拇指向掌心方向轻轻偏向，不要产生任何弯曲或拉伸，确保整只手放松。,Single_Thumb,2,250,0,250,250,250,250
目标是让大拇指朝向掌心一侧平移，保持手掌与其他指关节的状态不变。,Single_Thumb,2,250,0,250,250,250,250
把大拇指朝着掌心方向侧向移动，严格避免任何弯曲或指节变化。,Single_Thumb,2,250,0,250,250,250,250
只进行大拇指的侧向移动，朝掌心方向对齐，其他指头保持未动。,Single_Thumb,2,250,0,250,250,250,250
让大拇指沿掌心方向横向偏移，确保没有任何弯曲动作发生。,Single_Thumb,2,250,0,250,250,250,250
将大拇指向掌心方向侧摆到位，保持剩余四指的自然伸直状态。,Single_Thumb,2,250,0,250,250,250,250
以大拇指为唯一活动肢，向掌心方向侧摆，勿对其它指节做任何改变。,Single_Thumb,2,250,0,250,250,250,250
把无名指和小拇指一起弯曲收回掌心，保留前三指张开。,Gesture_Social,5,250,250,250,250,0,0
聚焦任务目标，让无名指与小拇指同时向掌心弯曲收回，保持大拇指、食指和中指张开即可。,Gesture_Social,5,250,250,250,250,0,0
把无名指和小拇指弯曲并收回到掌心，其他三根手指保持伸展，完成目标抓取位置。,Gesture_Social,5,250,250,250,250,0,0
将无名指和小拇指向掌心折叠收回，前部的三根手指保持伸直状态以待目标对象。,Gesture_Social,5,250,250,250,250,0,0
无名指与小拇指一起向掌心弯折，三指保持展开，达到准备抓取的姿态。,Gesture_Social,5,250,250,250,250,0,0
让无名指和小拇指并拢并收回到掌心，保留前三指张开用于接触对象。,Gesture_Social,5,250,250,250,250,0,0
使无名指与小拇指同时屈曲收回至掌心，其他三指保持直立以完成任务。,Gesture_Social,5,250,250,250,250,0,0
将无名指和小拇指向掌心折收，三指保持展开以维持抓取间距。,Gesture_Social,5,250,250,250,250,0,0
让无名指和小拇指共同向内弯折收回，前方三指继续延展，准备执行抓取。,Gesture_Social,5,250,250,250,250,0,0
无名指和小拇指同时向掌心回卷，三指保持张开以维持对准位置。,Gesture_Social,5,250,250,250,250,0,0
把无名指和小拇指一起弯曲并收回到掌掌心，保留前三指伸展用于接触对象。,Gesture_Social,5,250,250,250,250,0,0
中指和无名指伸直，食指和小指弯曲收起。,Gesture_Social,5,250,250,0,255,255,0
聚焦于完成抓取目标：保持中指和无名指伸直，其他指头不参与动作。,Gesture_Social,5,250,250,0,255,255,0
中指与无名指保持伸展，食指与小指弯曲收起，完成目标姿态即可。,Gesture_Social,5,250,250,0,255,255,0
让中指和无名指保持笔直，其余两指卷起，任务就绪。,Gesture_Social,5,250,250,0,255,255,0
将中指和无名指直立，食指和小指收回，准备抓取目标。,Gesture_Social,5,250,250,0,255,255,0
目标是指尖在抓取线上，中指和无名指伸直，食指与小指向内折叠。,Gesture_Social,5,250,250,0,255,255,0
把中指和无名指保持伸直，其他两指自然收起，任务达成。,Gesture_Social,5,250,250,0,255,255,0
目标导向：中指与无名指保持直线，食指和小指收弯以利稳固。,Gesture_Social,5,250,250,0,255,255,0
中指和无名指直立延展，食指与小指向掌心靠拢并收起。,Gesture_Social,5,250,250,0,255,255,0
以完成抓取为目标，将中指和无名指伸直，食指和小指稍微卷起。,Gesture_Social,5,250,250,0,255,255,0
任务要求：中指与无名指保持伸直，其余两指自然合拢准备抓取。,Gesture_Social,5,250,250,0,255,255,0
只有食指往下弯曲一半，其他手指保持原样。,Single_Index,6,250,250,125,250,250,250
专注完成指尖方向的微调，食指向下弯曲到中等角度，其余手指保持当前位置。,Single_Index,6,250,250,125,250,250,250
仅让食指向下弯曲到半弯，其余四指保持直立或原位不变。,Single_Index,6,250,250,125,250,250,250
食指向下弯至中等角度，其他手指维持原有姿态，不做变化。,Single_Index,6,250,250,125,250,250,250
把食指向下折到一半的程度，其它手指保持原样。,Single_Index,6,250,250,125,250,250,250
让食指下弯到中等角度，其他手指保持不动。,Single_Index,6,250,250,125,250,250,250
仅让食指降低到半弯程度，其余五指保持原有伸展状态。,Single_Index,6,250,250,125,250,250,250
让食指向下弯半段，其他手指保持当前的张力和角度。,Single_Index,6,250,250,125,250,250,250
食指采用中等弯曲程度向下，剩余手指不改变位置。,Single_Index,6,250,250,125,250,250,250
让食指向下弯到一半，其他指头保持原状。,Single_Index,6,250,250,125,250,250,250
将食指轻微向下弯曲至中等角度，其他指头保持不变。,Single_Index,6,250,250,125,250,250,250
保持手掌全开，单独把大拇指的弯曲关节扣下来。,Single_Thumb,2,0,250,250,250,250,250
目标是让手掌保持完全张开，同时将大拇指的弯曲关节锁定在伸直状态。,Single_Thumb,2,0,250,250,250,250,250
保持手掌完全张开，大拇指的屈曲关节保持锁定，不再弯曲。,Single_Thumb,2,0,250,250,250,250,250
仅保持手掌摊平，大拇指的弯曲部分固定成直线状态。,Single_Thumb,2,0,250,250,250,250,250
以完成张手掌的目标为优先，确保大拇指其他关节不改变，弯曲关节扣直。,Single_Thumb,2,0,250,250,250,250,250
保持掌心张开，且大拇指的屈曲关节保持扣直，不能再弯曲。,Single_Thumb,2,0,250,250,250,250,250
把手掌张开到极限，同时锁定大拇指的弯曲关节，使其保持直立状态。,Single_Thumb,2,0,250,250,250,250,250
手掌完全展开，确保大拇指的关节弯曲被扣下，保持直线形态。,Single_Thumb,2,0,250,250,250,250,250
在不让手掌合拢的前提下，固定大拇指的屈曲关节，使其处于伸直位。,Single_Thumb,2,0,250,250,250,250,250
保持手掌平展，同时把大拇指的弯曲关节扣直到直线的位置。,Single_Thumb,2,0,250,250,250,250,250
让手掌保持全开，单独将大拇指的弯曲关节锁定成直线，不再弯曲。,Single_Thumb,2,0,250,250,250,250,250
只收拢中指，其他四根手指尽量张开。,Single_Middle,10,255,255,255,0,255,255
只收拢中指，其余四指尽量张开以完成任务。,Single_Middle,10,255,255,255,0,255,255
目标是将中指向内收紧，其它四根手指保持尽量伸展以便抓取物品。,Single_Middle,10,255,255,255,0,255,255
让中指向掌心靠拢，其余四指保持张开状态以待接触。,Single_Middle,10,255,255,255,0,255,255
将中指独立弯曲并收拢，其它四指保持尽量展开的姿态。,Single_Middle,10,255,255,255,0,255,255
把中指向里弯曲，其它四指保持尽可能的伸展以便保持开口。,Single_Middle,10,255,255,255,0,255,255
以中指为主力收拢，其他四指保持伸展，确保手掌开放。,Single_Middle,10,255,255,255,0,255,255
让中指先收拢，剩下的四指尽量张开，准备进行抓取。,Single_Middle,10,255,255,255,0,255,255
中指向内收，其他四指保持张开，以最大化抓取空间。,Single_Middle,10,255,255,255,0,255,255
让中指靠拢到掌心，其他四指延展保持张开状态。,Single_Middle,10,255,255,255,0,255,255
将中指单独收紧，其余四指维持尽量伸展的姿态来辅助抓取。,Single_Middle,10,255,255,255,0,255,255
除了小拇指之外，所有手指全部弯曲握紧。,Single_Ring,13,52,172,0,0,0,250
目标是让手指完成握紧动作，保持对抓取物体的稳定控制。,Single_Ring,13,52,172,0,0,0,250
大拇指保持伸直，其余四指和拇指外侧的手指全部通过弯曲来实现紧握。,Single_Ring,13,52,172,0,0,0,250
除了拇指以外的手指全部弯曲并收拢，以实现牢固的抓取姿态。,Single_Ring,13,52,172,0,0,0,250
目标是让手掌形成稳固的握力，指尖紧贴以便固定物体。,Single_Ring,13,52,172,0,0,0,250
验证抓取物体时，指尖朝向内收，拇指保持对向，其他手指完全弯曲。,Single_Ring,13,52,172,0,0,0,250
用力将除小拇指以外的手指屈曲并握紧物体表面，确保稳固抓取。,Single_Ring,13,52,172,0,0,0,250
把所有非小拇指的手指都弯曲到抓握状态，形成一个紧实的圆形握持。,Single_Ring,13,52,172,0,0,0,250
保持手指的弯曲收拢程度，确保物体在掌心被稳固夹持。,Single_Ring,13,52,172,0,0,0,250
实现抓取的姿态：小拇指之外的五指全部处于弯曲状态并紧贴物体表面。,Single_Ring,13,52,172,0,0,0,250
指尖向内收拢，除小拇指外的指头全部处于握紧位，以确保稳定抓取。,Single_Ring,13,52,172,0,0,0,250
食指和小拇指伸直，中指和无名指收回掌心。,Gesture_Social,5,250,250,255,0,0,255
专注完成任务所需的抓取状态，请保持指尖处于稳定可用的姿态。,Gesture_Social,5,250,250,255,0,0,255
将指定抓取对象固定地抬起并稳定，确保目标物体可以被清晰地夹取。,Gesture_Social,5,250,250,255,0,0,255
让目标物体处于可抓取的状态，确保手部各相关关节的位置适合收放。,Gesture_Social,5,250,250,255,0,0,255
将需要操作的对象保持在可控的抓取状态，确保物体被稳稳地握持。,Gesture_Social,5,250,250,255,0,0,255
指示要达到的抓取目标，不涉及具体手指动作，只关注物件的可抓取状态。,Gesture_Social,5,250,250,255,0,0,255
将目标物体固定在合适的姿态，便于后续操作完成任务。,Gesture_Social,5,250,250,255,0,0,255
